layer,position,alpha,n,rmse,bias,rmse_debiased,medae,rho,within2x
14,R0,1000.0,192,1.4314757156420093,0.2745686425868881,1.4048967168375035,1.1621649031851573,0.486447202764232,0.125
14,R0,10000.0,192,1.486378468785282,0.030589909428838657,1.486063662805068,1.31292651887604,0.4845196234260717,0.125
18,T0,1.0,192,0.7050957206999292,-0.014117243912894267,0.7049543806329999,0.2724458866549333,0.8888601488499451,0.5260416666666666
18,T0,10.0,192,1.1464156150051865,0.7215095053157917,0.8908943798603072,0.6865836906353735,0.8324682001271715,0.3229166666666667
18,T0,100.0,192,1.1840717301929855,0.6979344842065585,0.9565110130037895,0.707445589039054,0.7885850109392676,0.24479166666666666
18,T0,1000.0,192,1.2858599465462461,0.20955432402384408,1.268669692006089,1.034640959983477,0.7754200541828965,0.13541666666666666
18,T0,10000.0,192,1.4675518099257276,0.025268052491467463,1.467334263329105,1.2835051074213624,0.7818179770925349,0.125
18,T1,1.0,192,1.4929086472109008,-1.0412283420831747,1.0698690427149506,0.8884445703946904,0.746629401089524,0.3958333333333333
18,T1,10.0,192,0.8835567549772699,-0.3803827743004548,0.797484472752575,0.3456555229504801,0.8493242662544879,0.46875
18,T1,100.0,192,0.7813922355074728,-0.068692826258221,0.7783669580166053,0.3736910408421408,0.8576497685022865,0.3854166666666667
18,T1,1000.0,192,1.007394548050645,0.011572924229424464,1.0073280711202994,0.6730273433716091,0.8373896792884317,0.22916666666666666
18,T1,10000.0,192,1.391799768569605,-0.006764168443360659,1.3917833314908168,1.2132327365640747,0.8285310167981633,0.14583333333333334
18,T3,1.0,192,1.1568279737547789,-0.22740012894280626,1.1342575290551888,0.6154815930048727,0.6817068884872326,0.359375
18,T3,10.0,192,0.8754986183329877,0.08418486214967695,0.8714417592058636,0.5001643261961989,0.8180728735804853,0.390625
18,T3,100.0,192,0.7252856686985416,0.15809381204140313,0.7078457796820633,0.38353419303894043,0.9127703351084012,0.4375
18,T3,1000.0,192,1.1559605217939573,0.13738543736231454,1.1477673847722472,0.91553475550549,0.8772126481682959,0.16666666666666666
18,T3,10000.0,192,1.446327645262966,0.029872745217553048,1.4460191134784781,1.271694625873053,0.8089681371321539,0.13020833333333334
18,T5,1.0,192,1.2253221594330377,-0.66644953988699,1.028231202202142,0.5061407530466511,0.7394932563056965,0.4010416666666667
18,T5,10.0,192,0.851775803377847,-0.16947710318076484,0.8347451890951113,0.4333200454711914,0.8434184912609755,0.421875
18,T5,100.0,192,1.0841058264485255,0.2982167919207824,1.0422822016882556,0.6307531219800211,0.7322750868691815,0.19270833333333334
18,T5,1000.0,192,1.3187404845127875,0.0756733846892131,1.3165675084638462,1.104734699702655,0.6590270720190914,0.13541666666666666
18,T5,10000.0,192,1.4692483257895192,0.013659294171056416,1.4691848306180042,1.2835393055863022,0.6384798965208298,0.13020833333333334
18,T8,1.0,192,2.102735738841328,-1.5865947367271567,1.3799328711173846,1.6751274145566777,0.6154309691155944,0.3385416666666667
18,T8,10.0,192,2.1143015366388243,-1.6170815396081195,1.362100687207787,1.9146483472793308,0.6302774312520629,0.2708333333333333
18,T8,100.0,192,1.361666357243967,-0.8801818209658849,1.0389490990858183,0.9216959308212394,0.7419539958863266,0.203125
18,T8,1000.0,192,1.303165084681668,-0.1521385786082136,1.2942538741809706,1.1791427540544617,0.8417779982072221,0.125
18,T8,10000.0,192,1.4713691600871879,-0.018804732690457238,1.4712489888812554,1.3299959110979187,0.7963363406182525,0.125
18,R0,1.0,192,1.446163693786245,1.0325733467667513,1.0125125741305074,1.0787769348250154,0.7836635317780073,0.375
18,R0,10.0,192,2.054113922063674,1.6080309693743005,1.278131607601094,2.090418652280192,0.7132453674456419,0.2708333333333333
18,R0,100.0,192,2.044359292032438,1.5748246977457618,1.3035843226616912,2.0238975661913656,0.6431963140503709,0.17708333333333334
18,R0,1000.0,192,1.3497246844592798,0.5632197479137989,1.2265970158934103,0.9869492804845379,0.6154719814419382,0.171875
18,R0,10000.0,192,1.453714908559268,0.08214751640749103,1.451392028679902,1.2480498616907878,0.5884858707076945,0.14583333333333334
22,T0,1.0,192,1.3457416301940477,0.6000549489984127,1.2045557660066406,0.34213427779713745,0.6600113678513436,0.4739583333333333
22,T0,10.0,192,1.8273998463965389,1.3168536444236052,1.2669990835743974,1.3406497460683084,0.6762112367571586,0.3125
22,T0,100.0,192,1.1210480416189568,0.7018912069230488,0.8741266757523213,0.63037567489472,0.8357491862346783,0.34375
22,T0,1000.0,192,0.9748374529546034,0.3034645512431078,0.9264001974426809,0.6771105786588832,0.8472326376109522,0.203125
22,T0,10000.0,192,1.3660531262891817,0.04410866750818617,1.365340825323516,1.165071974653685,0.8581829287447563,0.16666666666666666
22,T1,1.0,192,2.458431651217934,1.8304259467600996,1.641166364856875,1.8087449565940261,0.4921069037996813,0.3333333333333333
22,T1,10.0,192,2.5274378590005444,1.8956166525412812,1.6716996254463432,1.9447873455365396,0.4850527836685416,0.3020833333333333
22,T1,100.0,192,1.832922425825547,1.3079280574847472,1.284106232185789,1.2253346935325027,0.6674756112459216,0.24479166666666666
22,T1,1000.0,192,1.60396638896103,1.0340515146383853,1.2261507419525333,0.7929282680564286,0.6566893694174929,0.2604166666666667
22,T1,10000.0,192,1.364195873804681,0.3415012490977061,1.3207601140897705,0.991114761474435,0.6021429753801917,0.125
22,T3,1.0,192,1.009686984094144,-0.3256074642410663,0.9557445187285308,0.4607771605408346,0.7690221312732581,0.4375
22,T3,10.0,192,0.8129761981648231,0.11369274752628929,0.804987116631349,0.2882966995239258,0.8516209565297426,0.5052083333333334
22,T3,100.0,192,0.6495767769945524,0.056589518460553156,0.6471071129349709,0.3293015206018879,0.9215059606196382,0.46875
22,T3,1000.0,192,0.8742677778975784,0.011699110987704264,0.8741894979191105,0.5705496280564544,0.9114989529917423,0.2864583333333333
22,T3,10000.0,192,1.3523330341709248,0.004930058281045424,1.3523240476436424,1.162666748738681,0.8987851318251534,0.140625
22,T5,1.0,192,1.081065723923515,-0.515212882212876,0.950399276853773,0.4959571102830723,0.7954340694386881,0.3854166666666667
22,T5,10.0,192,1.4675172509145682,-1.0201429382235594,1.0549479927107563,0.9329532521359716,0.7784549663323402,0.3125
22,T5,100.0,192,1.6666231010695716,-1.2411783715358164,1.1122539328096142,1.1703485925143868,0.7373196030094733,0.23958333333333334
22,T5,1000.0,192,1.2842896992257793,-0.6010736257106848,1.1349495706913386,0.9347877502441406,0.7776347198054636,0.140625
22,T5,10000.0,192,1.4161363710914185,-0.12572866109716765,1.410544052947899,1.3223047256469727,0.562196969521296,0.13541666666666666
22,T8,1.0,192,0.8914684162076398,0.0724574123550666,0.8885189139745792,0.38729375981759506,0.8111007781020332,0.4322916666666667
22,T8,10.0,192,0.695677024100127,-0.2475899748773165,0.6501274691943562,0.34917060379903564,0.9040347095971643,0.4635416666666667
22,T8,100.0,192,0.7728251975522923,-0.44210056500715883,0.6338815949308596,0.4358768003575597,0.9163384075003148,0.3697916666666667
22,T8,1000.0,192,1.0173890059199961,-0.25945142212219907,0.9837506538374683,0.7298628299607512,0.911334903686367,0.21354166666666666
22,T8,10000.0,192,1.4043144149228792,-0.047985476654846204,1.4034943426998185,1.2687715399030792,0.9028863644595368,0.125
22,R0,1.0,192,2.393966673097251,1.8547218685079827,1.5136324594757402,2.0363062412367583,0.5674875596196508,0.3333333333333333
