layer,position,alpha,n,rmse,bias,rmse_debiased,medae,rho,within2x
29,R0,100.0,192,0.21360489490357884,0.01577472882759697,0.21302161640825268,0.11719144557844183,0.9886841511708406,0.8645833333333334
29,R0,1000.0,192,0.30719168902687316,0.007569146129410731,0.3070984236919082,0.19771051406860352,0.9770366504891913,0.7291666666666666
29,R0,10000.0,192,0.4971873584670218,0.021967110010903342,0.4967018376221128,0.31352331588527727,0.9411098526119914,0.46875
33,T0,1.0,192,0.1840245065453647,0.03944669363192844,0.17974698153452745,0.11949608123033795,0.9907757798143763,0.9010416666666666
33,T0,10.0,192,0.1865111279527887,0.03692157762539513,0.18282012459210678,0.10755053131013026,0.9911038784251269,0.8854166666666666
33,T0,100.0,192,0.23958866847956417,0.006257342271925276,0.23950694297139377,0.14567952309182897,0.9854851897160215,0.8072916666666666
33,T0,1000.0,192,0.38500787527313507,-0.02733492903617892,0.38403628171947635,0.22772093536814575,0.9596474241194052,0.609375
33,T0,10000.0,192,0.6215995974471547,-0.018612884508648248,0.6213208672471354,0.4593257923821147,0.9229824043680163,0.3385416666666667
33,T1,1.0,192,0.15843389903916813,0.0009799419012380337,0.15843086845253207,0.08602917194366455,0.991308940056846,0.9375
33,T1,10.0,192,0.15611213317961997,0.0021839077625883337,0.15609685670370146,0.0833323935243443,0.9916370386675967,0.9479166666666666
33,T1,100.0,192,0.16917749344901045,0.0014936294758531147,0.16917089986365516,0.08870553292920269,0.9913909647095338,0.9322916666666666
33,T1,1000.0,192,0.22462261797251012,0.0016008181849333388,0.22461691362398117,0.1430396146344344,0.9876178306859008,0.84375
33,T1,10000.0,192,0.3614498741095548,0.014009316238682734,0.36117828084249143,0.23026408228644757,0.9649380142177598,0.6302083333333334
33,T3,1.0,192,0.2705165366513182,0.011991797112346955,0.27025061221732743,0.1416584966076472,0.9817530680187325,0.8072916666666666
33,T3,10.0,192,0.25573699209673606,0.011134980033259856,0.2554944644142901,0.1389534103791021,0.9835576103778613,0.828125
33,T3,100.0,192,0.23169282742662856,-0.0007143466691958261,0.2316917262005307,0.13973555742900598,0.9859363253058037,0.8697916666666666
33,T3,1000.0,192,0.27032263903527687,-0.03224056576895588,0.26839313533303016,0.16636386906832012,0.981342944755294,0.8072916666666666
33,T3,10000.0,192,0.4079313927232345,-0.05942322490322464,0.4035801054452741,0.2542576193809509,0.9593603378349983,0.6041666666666666
33,T5,1.0,192,0.31008500820320656,0.0005283474653177134,0.3100845580826923,0.18579089345099084,0.9777338600370364,0.7447916666666666
33,T5,10.0,192,0.30297671338789495,-0.008456809348939595,0.3028586654381319,0.18324117008010046,0.9782670202795065,0.7708333333333334
33,T5,100.0,192,0.31140911832585094,-0.047068482167600324,0.3078314424533695,0.18653934058388574,0.9781029709741311,0.7291666666666666
33,T5,1000.0,192,0.3853227567265988,-0.09145164914635691,0.3743130010029004,0.2234080249384989,0.9652251005021667,0.6458333333333334
33,T5,10000.0,192,0.5415010062409694,-0.0756879007091907,0.5361853051382685,0.3599805339760421,0.9459903194469079,0.4427083333333333
33,T8,1.0,192,0.17587916666683992,0.01350957102867093,0.17535955279950777,0.11173754089203447,0.9911448907514707,0.921875
33,T8,10.0,192,0.17459964396719707,0.016753754986247687,0.17379397966366025,0.10693259086080775,0.9911448907514707,0.9427083333333334
33,T8,100.0,192,0.18323995165282533,0.005202770951312057,0.18316607506893287,0.1045749867645207,0.991308940056846,0.9322916666666666
33,T8,1000.0,192,0.23964710335609504,-0.011902454522330295,0.23935134368394667,0.1256843500567277,0.9866335348536488,0.8489583333333334
33,T8,10000.0,192,0.3924215868634766,0.0013432603060417002,0.39241928786465036,0.23184169505964305,0.9610828555414394,0.59375
33,R0,1.0,192,0.17126533184252696,0.019776877733986842,0.17011963143101919,0.0937853610356853,0.9912679277305023,0.921875
33,R0,10.0,192,0.16928452596139212,0.016619244687677687,0.16846676656238266,0.09431388581067768,0.9912269154041584,0.9166666666666666
33,R0,100.0,192,0.18557332492996872,0.004561761491419143,0.18551724787107843,0.08537999569576013,0.9905707181826572,0.921875
33,R0,1000.0,192,0.24896417706840923,0.0012177397538436115,0.24896119893116303,0.15292943691144964,0.9846649431891449,0.8333333333333334
33,R0,10000.0,192,0.39745968763755907,0.011018389933229752,0.3973069322076136,0.27200416801015015,0.9585811036344655,0.5729166666666666
37,T0,1.0,192,0.20224873554683895,0.03424008883329359,0.19932929375027486,0.11524201903113751,0.9890942744342789,0.8489583333333334
37,T0,10.0,192,0.19694180675225983,0.03622152355603503,0.19358222149289447,0.11201131047369592,0.9901605949192187,0.8645833333333334
37,T0,100.0,192,0.22771045253958133,0.013462216380160319,0.22731216185218658,0.13093622086844897,0.9870846704434311,0.828125
37,T0,1000.0,192,0.3484531132184832,-0.023342645940262807,0.34767037980270993,0.21137153805853479,0.9665374949451694,0.671875
