layer,position,alpha,n,rmse,bias,rmse_debiased,medae,rho,within2x
26,T0,1000.0,192,0.6918659276784627,0.111512137053332,0.6828202583199905,0.3752329828845403,0.8969805894660245,0.3958333333333333
26,T0,10000.0,192,1.0473875655966531,0.02256464750609921,1.047144473914373,0.838103253213967,0.8698714417527494,0.203125
26,T1,1.0,192,0.3364652191855431,0.09262995307437705,0.32346334493264345,0.12306388916136377,0.9784720819112256,0.7239583333333334
26,T1,10.0,192,0.31880352278982427,0.0951116343691163,0.30428516748411766,0.13455181472626299,0.9799485256596036,0.75
26,T1,100.0,192,0.386073404131596,0.17132443928884591,0.34597775922755675,0.18076383226242632,0.9745759109085613,0.6822916666666666
26,T1,1000.0,192,0.4562926291531893,0.17859758415363358,0.41988792118137397,0.24737495183944702,0.9608367815833764,0.5729166666666666
26,T1,10000.0,192,0.6423746264043938,0.11669644816261655,0.6316859185025531,0.4056670296112799,0.9262223781491792,0.390625
26,T3,1.0,192,2.105305380587656,1.4429078425943072,1.5330778529843736,1.0418132031646672,0.6337634789912888,0.4635416666666667
26,T3,10.0,192,2.2072006765662775,1.5071238758394336,1.6125484332290172,1.2048723613533077,0.6056700354457617,0.453125
26,T3,100.0,192,2.121351903119388,1.4294938536091857,1.5673803684370329,1.2943205153259334,0.6095251941220821,0.3854166666666667
26,T3,1000.0,192,1.349271145557291,0.8232355277095449,1.0690256732886594,0.8754399314933182,0.746137253173398,0.296875
26,T3,10000.0,192,1.0962259953512379,0.24708033223119505,1.068018137630787,0.7743361034340807,0.8342317301599566,0.19270833333333334
26,T5,1.0,192,1.0743351146873419,0.6796109447607609,0.8320606362589505,0.49971331848448575,0.8704456143215631,0.4375
26,T5,10.0,192,1.0213609208319687,0.6053967495490326,0.8226013045444269,0.5463168109146062,0.8746698839349782,0.4010416666666667
26,T5,100.0,192,0.9423308208584794,0.4970173048207375,0.8006005087735991,0.5832213133728659,0.8805346466021466,0.3177083333333333
26,T5,1000.0,192,0.8809121935085575,0.3815688470109515,0.7939845764640465,0.4828019583383991,0.8760643030306685,0.359375
26,T5,10000.0,192,1.2129666463068711,0.14561339423164354,1.2041946788095679,0.9452182864163203,0.8503495744130838,0.15625
26,T8,1.0,192,0.8309202614691342,0.5505235862028314,0.6223763025327268,0.3725188011910634,0.9258942795384286,0.4739583333333333
26,T8,10.0,192,0.6963487835269859,0.4339904985587262,0.5445676041413604,0.2981951132827164,0.9415199758754299,0.5052083333333334
26,T8,100.0,192,0.5779515949381079,0.31368591397794215,0.48541651544145664,0.30593952984753725,0.9507067369764489,0.4895833333333333
26,T8,1000.0,192,0.5327244941094914,0.17893267525774367,0.5017753325436797,0.2509581226031088,0.9471796769108791,0.578125
26,T8,10000.0,192,0.7726492697060052,0.09527224218887216,0.7667529548984654,0.4986224097092844,0.9077258189681094,0.296875
26,R0,1.0,192,0.34096108411134274,0.12215114084176348,0.31832932580809736,0.1469069085173659,0.9761753916359709,0.7760416666666666
26,R0,10.0,192,0.3219136920697408,0.10730740872315692,0.3035021337241194,0.14584589004516602,0.9791282791327269,0.7916666666666666
26,R0,100.0,192,0.38951606462590066,0.12786848914913462,0.36792990376478846,0.1816501292917395,0.9703516412951462,0.6822916666666666
26,R0,1000.0,192,0.5110395523624564,0.11962868965955702,0.49684041772903015,0.26990047871272793,0.9507477493027929,0.5677083333333334
26,R0,10000.0,192,0.7557948359246892,0.10619014573387431,0.748297726148788,0.5025279262013383,0.9187991470809451,0.3020833333333333
29,T0,1.0,192,1.6735642442455076,1.142255839678567,1.2231389440031943,0.8410352909723713,0.7421590575180459,0.4583333333333333
29,T0,10.0,192,1.5983617454050716,1.0639273370036693,1.1928197226532717,0.6912285647444777,0.751345818619065,0.453125
29,T0,100.0,192,1.2850605914553925,0.7624225691933644,1.0344527778957686,0.522772542842219,0.7979358213456621,0.390625
29,T0,1000.0,192,0.7891108583322483,0.25509160456351565,0.7467424053976501,0.4043370860735678,0.8735215387973506,0.390625
