layer,position,n_horizon,rho_pc1_horizon,rho_pc2_horizon,rho_pc3_horizon,rho_pc1_reward_ratio,rho_pc1_short_reward,rho_pc1_short_delay,rho_pc1_long_delay,evr_pc1,evr_pc2,evr_pc3,cum_evr_2,cum_evr_5,cum_evr_10,n_pc_horizon,evr_top10,rho_top10,n_choice,silhouette_choice_pc3,rho_pc1_p_short,ridge_r2_horizon
21,R7,1927,-0.016536576218968615,0.17089354347500116,-0.2259408464005185,0.013038277140673965,-0.23850177106519715,-0.06731780016891042,0.08475466619688418,0.2298916131258011,0.1261747181415558,0.0911242663860321,0.35606634616851807,0.5715734958648682,0.727720320224762,1,"[0.2299, 0.1262, 0.0911, 0.0699, 0.0544, 0.0469, 0.036, 0.0312, 0.0244, 0.0176]","[0.017, 0.171, 0.226, 0.366, 0.181, 0.043, 0.053, 0.035, 0.14, 0.17]",2000,0.11879222095012665,0.18320865260565458,
22,T0,1927,-0.9102521831253906,-0.09347141773741394,0.10710385042485364,-0.088712559590701,-0.1579500212056744,0.014720742282305058,-0.05970547953854652,0.2527203857898712,0.18614459037780762,0.08499988913536072,0.43886497616767883,0.6475600004196167,0.7750993967056274,1,"[0.2527, 0.1861, 0.085, 0.0665, 0.0572, 0.0479, 0.0234, 0.0206, 0.02, 0.0157]","[0.91, 0.093, 0.107, 0.106, 0.149, 0.12, 0.059, 0.014, 0.029, 0.034]",2000,0.13351333141326904,0.41119077464528947,
22,T1,1927,-0.7396110576677225,0.5026275656243555,-0.10623074003422806,-0.09543566140981737,-0.035778377233234314,0.18242948379735413,-0.13757799951790653,0.29411980509757996,0.1876794695854187,0.11965430527925491,0.48179927468299866,0.7101315855979919,0.8211862444877625,2,"[0.2941, 0.1877, 0.1197, 0.0627, 0.0459, 0.0311, 0.0254, 0.0208, 0.017, 0.0167]","[0.74, 0.503, 0.106, 0.066, 0.001, 0.079, 0.011, 0.094, 0.044, 0.016]",2000,0.1771496832370758,0.591432408443544,
22,T2,1927,-0.6417506345347381,-0.04922852907099737,-0.14863281879300635,-0.05048183650419849,0.02558193263040415,-0.041753345665375856,-0.04330720555204195,0.40510937571525574,0.10045985132455826,0.07451402395963669,0.5055692195892334,0.6729596257209778,0.7777091860771179,3,"[0.4051, 0.1005, 0.0745, 0.0569, 0.036, 0.0286, 0.0235, 0.0223, 0.0156, 0.0147]","[0.642, 0.049, 0.149, 0.313, 0.342, 0.023, 0.141, 0.036, 0.016, 0.059]",2000,0.24354946613311768,0.7426775591011306,
22,T3,1927,0.6174265783383891,0.4829336951473081,-0.3274374543574187,0.02223435450752006,0.040456056938478126,0.16532799292632128,-0.0685743040307136,0.292029470205307,0.20911002159118652,0.08637332916259766,0.5011395215988159,0.7038204073905945,0.8103072643280029,3,"[0.292, 0.2091, 0.0864, 0.0668, 0.0496, 0.0291, 0.0245, 0.0218, 0.0161, 0.015]","[0.617, 0.483, 0.327, 0.036, 0.086, 0.046, 0.128, 0.015, 0.031, 0.044]",2000,0.1257828027009964,-0.11825920343128574,
22,T4,1927,-0.2909236230352239,0.02709807010106257,0.7410225579471664,-0.060547494969515635,-0.23429272579727722,-0.043915466061060573,0.140305460767294,0.9983583688735962,0.00041983791743405163,0.000267951050773263,0.998778223991394,0.9992964267730713,0.999550461769104,3,"[0.9984, 0.0004, 0.0003, 0.0001, 0.0001, 0.0001, 0.0001, 0.0, 0.0, 0.0]","[0.291, 0.027, 0.741, 0.03, 0.079, 0.313, 0.306, 0.072, 0.252, 0.172]",2000,0.03401853144168854,-0.07535780377575278,
22,T5,1927,-0.18363048101794013,-0.8514274139607535,0.3198372010186773,0.23066050789875137,0.5378617343300287,-0.08681327703589985,0.15679156729741323,0.7252857089042664,0.05817152187228203,0.04605155065655708,0.7834572196006775,0.871993362903595,0.9167172908782959,2,"[0.7253, 0.0582, 0.0461, 0.0241, 0.0184, 0.0148, 0.0105, 0.0072, 0.0063, 0.0059]","[0.184, 0.851, 0.32, 0.073, 0.137, 0.169, 0.158, 0.008, 0.109, 0.083]",2000,0.04906770959496498,-0.0384394109603247,
22,T6,1927,0.23819498355650998,-0.8104431685942076,0.14483826984975964,0.13102205298065672,0.13254698233809847,-0.1427249947014748,0.18973359676757207,0.4147091507911682,0.16220659017562866,0.07444726675748825,0.5769157409667969,0.7280529737472534,0.8238301277160645,1,"[0.4147, 0.1622, 0.0744, 0.0411, 0.0355, 0.0282, 0.023, 0.0167, 0.0154, 0.0124]","[0.238, 0.81, 0.145, 0.137, 0.028, 0.035, 0.032, 0.015, 0.061, 0.044]",2000,0.16076083481311798,-0.41073577802147354,
22,T7,1927,-0.5130344713335077,-0.42638799922721143,0.47899530439731236,-0.21366415788796872,-0.5618269179466975,0.020141219621144714,-0.22727262739666626,0.2892417013645172,0.1315130740404129,0.10397914052009583,0.4207547903060913,0.65266352891922,0.7728369832038879,4,"[0.2892, 0.1315, 0.104, 0.0858, 0.0421, 0.0332, 0.0316, 0.0237, 0.0167, 0.015]","[0.513, 0.426, 0.479, 0.31, 0.066, 0.084, 0.078, 0.086, 0.068, 0.038]",2000,0.10986889898777008,0.3645400367004574,
22,T8,1927,-0.36613154991174035,-0.778558206511878,-0.14616300770752444,-0.12079750688672855,-0.19369636047111585,0.12636085146242224,-0.21172654850099615,0.22879445552825928,0.2063695788383484,0.07564598321914673,0.43516403436660767,0.6364215612411499,0.7785636782646179,2,"[0.2288, 0.2064, 0.0756, 0.0658, 0.0598, 0.0441, 0.0348, 0.026, 0.0192, 0.018]","[0.366, 0.779, 0.146, 0.077, 0.041, 0.019, 0.016, 0.001, 0.02, 0.094]",2000,0.13279034197330475,0.5027374465574276,
22,R0,1927,-0.060120994448447276,0.9726633609539617,-0.07841013018017459,-0.09197551883490966,-0.15778804620782355,0.18108053149226458,-0.1398220297966154,0.2746114432811737,0.27060702443122864,0.08890359848737717,0.5452184677124023,0.731256902217865,0.8365561366081238,1,"[0.2746, 0.2706, 0.0889, 0.0555, 0.0416, 0.0328, 0.0269, 0.0188, 0.0146, 0.0122]","[0.06, 0.973, 0.078, 0.003, 0.026, 0.029, 0.105, 0.071, 0.009, 0.043]",2000,0.15624745190143585,0.37861427053040836,
22,R1,1927,-0.8086451015323789,0.23067705297404417,0.18630654502757732,-0.023885803735598666,-0.0024635895854404725,0.03744144191444047,-0.06390479515486648,0.3822791278362274,0.17189684510231018,0.11285018175840378,0.5541759729385376,0.7697222232818604,0.8553689122200012,1,"[0.3823, 0.1719, 0.1129, 0.0631, 0.0396, 0.0306, 0.0169, 0.0156, 0.0123, 0.0103]","[0.809, 0.231, 0.186, 0.067, 0.024, 0.094, 0.072, 0.026, 0.042, 0.042]",2000,0.2241796851158142,0.6711394151338133,
